Timestamp;Angle_Jscope;AngleSpeed_Jscope;Current_Jscope
5450088;401233;1527000;456000
5452085;402202;1546000;445000
5454089;403190;1546000;434000
5456103;404134;1544000;423000
5458087;405128;1529000;412000
5460087;406035;1492000;400000
5462083;406997;1483000;389000
5464088;407957;1550000;378000
5466102;408891;1506000;366000
5468083;409828;1437000;354000
5470082;410772;1504000;343000
5472087;411713;1508000;331000
5474084;412615;1422000;319000
5476086;413515;1460000;308000
5478101;414445;1458000;296000
5480083;415386;1412000;284000
5482086;416267;1502000;272000
5484089;417160;1427000;260000
5486084;418094;1372000;248000
5488098;418939;1456000;236000
5490088;419838;1418000;223000
5492083;420736;1366000;211000
5494086;421624;1412000;199000
5496089;422445;1402000;187000
5498084;423349;1343000;175000
5500103;424189;1370000;162000
5502083;425003;1349000;150000
5504086;425836;1314000;137000
5506089;426740;1368000;125000
5508084;427519;1280000;113000
5510101;428336;1284000;100000
5512083;429127;1328000;87700
5514088;429929;1261000;75200
5516085;430762;1270000;62700
5518089;431514;1213000;50200
5520102;432305;1232000;37700
5522084;433033;1243000;25100
5524089;433799;1219000;12600
5526085;434581;1224000;0
5528082;435316;1190000;-12600
5530102;436038;1127000;-25100
5532084;436787;1119000;-37700
5534089;437516;1163000;-50300
5536085;438207;1117000;-62900
5538082;438899;1096000;-75400
5540101;439586;1096000;-88000
5542087;440282;1073000;-101000
5544089;440932;1088000;-113000
5546085;441573;1042000;-126000
5548087;442216;1014000;-138000
5550099;442852;1048000;-151000
5552087;443414;985000;-163000
5554082;444027;954000;-176000
5556085;444612;975000;-188000
5558087;445294;975000;-200000
5560097;445810;950000;-213000
5562089;446358;824000;-225000
5564085;446932;839000;-237000
5566087;447413;910000;-250000
5568082;447954;853000;-262000
5570102;448516;843000;-274000
5572089;448986;786000;-286000
5574084;449469;780000;-298000
5576088;449934;809000;-311000
5578085;450394;703000;-323000
5580103;450827;680000;-335000
5582085;451278;755000;-346000
5584089;451699;678000;-358000
5586086;452069;623000;-370000
5588083;452534;680000;-382000
5590098;452860;619000;-394000
5592087;453285;608000;-405000
5594084;453653;611000;-417000
5596089;453986;590000;-429000
5598085;454275;514000;-440000
5600102;454592;477000;-451000
5602084;454870;475000;-463000
5604089;455212;481000;-474000
5606086;455432;475000;-485000
5608086;455742;405000;-496000
5610101;455989;445000;-507000
5612089;456195;389000;-518000
5614084;456454;353000;-529000
5616086;456630;368000;-540000
5618082;456775;282000;-551000
5620100;456974;253000;-561000
5622087;457171;307000;-572000
5624082;457303;286000;-582000
5626085;457405;205000;-593000
5628088;457516;167000;-603000
5630103;457636;177000;-613000
5632083;457740;182000;-623000
5634086;457805;150000;-633000
5636089;457837;96000;-643000
5638084;457856;50000;-653000
5640102;457860;23000;-663000
5642083;457853;4000;-672000
5644087;457833;-15000;-682000
5646084;457798;-38000;-691000
5648089;457738;-63000;-700000
5650103;457647;-101000;-709000
5652085;457541;-145000;-719000
5654089;457437;-168000;-727000
5656086;457347;-162000;-736000
5658083;457261;-145000;-745000
5660104;457159;-143000;-753000
5662086;457023;-172000;-762000
5664082;456852;-227000;-770000
5666087;456701;-258000;-778000
5668084;456586;-231000;-786000
5670099;456461;-193000;-794000
5672088;456274;-218000;-802000
5674089;456068;-298000;-810000
5676084;455910;-308000;-817000
5678087;455714;-268000;-825000
5680096;455462;-321000;-832000
5682084;455261;-375000;-839000
5684087;455078;-321000;-846000
5686082;454791;-331000;-853000
5688085;454555;-417000;-860000
5690100;454335;-379000;-866000
5692087;454051;-377000;-873000
5694082;453847;-409000;-879000
5696085;453561;-369000;-885000
5698088;453248;-448000;-891000
5700099;452943;-488000;-897000
5702086;452598;-509000;-902000
5704089;452337;-499000;-908000
5706084;451944;-494000;-913000
5708089;451650;-540000;-919000
5710101;451268;-540000;-924000
5712082;450984;-528000;-929000
5714087;450563;-549000;-933000
5716084;450205;-591000;-938000
5718088;449825;-614000;-942000
5720103;449460;-580000;-947000
5722085;449074;-580000;-951000
5724090;448609;-668000;-955000
5726086;448250;-643000;-959000
5728083;447771;-681000;-962000
5730104;447304;-710000;-966000
5732086;446927;-683000;-969000
5734082;446428;-714000;-972000
5736087;445898;-750000;-975000
5738090;445523;-743000;-978000
5740102;445056;-714000;-981000
5742085;444450;-785000;-983000
5744087;443967;-821000;-985000
5746083;443462;-808000;-988000
5748085;442944;-863000;-990000
5750103;442419;-821000;-991000
5752086;441836;-806000;-993000
5754089;441281;-863000;-994000
5756084;440745;-907000;-996000
5758086;440194;-909000;-997000
5760099;439567;-934000;-998000
5762087;438952;-955000;-999000
5764090;438353;-928000;-999000
5766084;437724;-934000;-1000000
5768087;437130;-951000;-1000000
5770124;436489;-971000;-1000000
5772084;435837;-1011000;-1000000
5774089;435205;-1043000;-1000000
5776085;434602;-1007000;-999000
5778082;433894;-1018000;-999000
5780100;433221;-1084000;-998000
5782090;432522;-1101000;-997000
5784086;431858;-1078000;-996000
5786084;431125;-1084000;-994000
5788088;430457;-1097000;-993000
5790104;429714;-1095000;-991000
5792085;428997;-1124000;-990000
5794083;428243;-1177000;-988000
5796087;427526;-1168000;-985000
5798084;426752;-1204000;-983000
5800101;426086;-1179000;-980000
5802082;425260;-1200000;-978000
5804084;424476;-1264000;-975000
5806086;423717;-1206000;-972000
5808089;422901;-1195000;-969000
5810102;422066;-1239000;-965000
5812082;421335;-1290000;-962000
5814085;420500;-1306000;-958000
5816087;419663;-1310000;-954000
5818083;418816;-1273000;-950000
5820101;417990;-1290000;-946000
5822084;417169;-1350000;-941000
5824086;416283;-1369000;-937000
5826082;415455;-1298000;-932000
5828085;414567;-1325000;-927000
5830097;413705;-1421000;-922000
5832085;412837;-1384000;-917000
5834088;411937;-1361000;-911000
5836083;411105;-1375000;-906000
5838086;410207;-1403000;-900000
5840098;409266;-1419000;-894000
5842087;408394;-1407000;-888000
5844084;407517;-1465000;-882000
5846089;406537;-1407000;-876000
5848085;405644;-1428000;-869000
5850085;404737;-1520000;-862000
5852103;403789;-1430000;-855000
5854084;402869;-1478000;-848000
5856089;401895;-1482000;-841000
5858086;400958;-1476000;-834000
5860086;400012;-1536000;-827000
5862099;399066;-1495000;-819000
5864088;398104;-1518000;-811000
5866085;397126;-1539000;-803000
5868090;396198;-1484000;-795000
5870086;395185;-1532000;-787000
5872102;394230;-1574000;-779000
5874090;393240;-1547000;-770000
5876085;392299;-1516000;-761000
5878087;391327;-1545000;-753000
5880085;390293;-1574000;-744000
5882097;389326;-1547000;-735000
5884084;388380;-1568000;-725000
5886087;387344;-1578000;-716000
5888082;386310;-1583000;-707000
5890088;385378;-1564000;-697000
5892099;384321;-1574000;-687000
5894086;383371;-1595000;-677000
5896089;382311;-1606000;-667000
5898084;381328;-1610000;-657000
5900082;380311;-1603000;-647000
5902100;379298;-1587000;-637000
5904088;378275;-1610000;-626000
5906085;377302;-1576000;-616000
5908082;376249;-1591000;-605000
5910089;375259;-1645000;-594000
5912102;374221;-1601000;-583000
5914084;373263;-1570000;-572000
5916089;372241;-1591000;-561000
5918086;371228;-1624000;-550000
5920085;370178;-1595000;-538000
5922099;369267;-1566000;-527000
5924088;368191;-1616000;-515000
5926085;367178;-1624000;-504000
5928089;366204;-1562000;-492000
5930089;365170;-1574000;-480000
5932096;364201;-1597000;-468000
5934085;363160;-1595000;-468000
5936085;362191;-1606000;-444000
5938089;361192;-1578000;-432000
5940086;360200;-1574000;-419000
5942104;359201;-1585000;-419000
5944083;358248;-1530000;-407000
5946087;357214;-1555000;-394000
5948089;356277;-1593000;-382000
5950087;355266;-1557000;-369000
5952103;354348;-1505000;-357000
5954083;353384;-1532000;-344000
5956086;352382;-1547000;-331000
5958088;351411;-1509000;-318000
5960086;350507;-1524000;-305000
5962100;349512;-1499000;-292000
5964087;348554;-1509000;-279000
5966082;347657;-1495000;-266000
5968085;346723;-1470000;-253000
5970084;345784;-1497000;-239000
5972102;344847;-1444000;-226000
5974084;343942;-1472000;-213000
5976088;343008;-1470000;-199000
5978085;342145;-1409000;-186000
5980087;341236;-1451000;-172000
5982084;340332;-1440000;-159000
5984104;339488;-1350000;-145000
5986086;338609;-1400000;-132000
5988083;337709;-1442000;-118000
5990082;336858;-1338000;-104000
5992087;336035;-1348000;-90800
5994097;335214;-1350000;-77100
5996087;334372;-1315000;-63400
5998083;333507;-1323000;-49700
6000089;332720;-1283000;-35900
6002083;331920;-1329000;-22200
6004101;331159;-1264000;-8430
6006089;330319;-1248000;5330
6008084;329510;-1292000;19100
6010089;328788;-1200000;32900
6012084;328009;-1197000;46600
6014100;327253;-1227000;60400
6016088;326556;-1208000;74200
6018084;325793;-1191000;87900
6020089;325067;-1187000;102000
6022084;324366;-1141000;115000
6024101;323670;-1124000;129000
6026089;322978;-1093000;143000
6028084;322280;-1089000;156000
6030082;321614;-1105000;170000
6032085;321010;-1043000;184000
6034103;320330;-1005000;197000
6036085;319696;-1047000;211000
6038089;319051;-1045000;224000
6040088;318454;-988000;238000
6042086;317839;-932000;251000
6044101;317240;-928000;278000
6046082;316708;-902000;278000
6048087;316141;-873000;291000
6050087;315632;-915000;305000
6052083;315057;-900000;318000
6054098;314518;-858000;344000
6056087;314037;-787000;357000
6058084;313528;-787000;370000
6060083;313047;-863000;383000
6062088;312630;-729000;396000
6064100;312145;-643000;408000
6066088;311680;-794000;421000
6068089;311229;-748000;434000
6070087;310842;-651000;446000
6072089;310417;-693000;459000
6074100;310079;-607000;471000
6076088;309714;-576000;483000
6078082;309318;-589000;495000
6080088;308992;-586000;507000
6082083;308636;-549000;519000
6084103;308331;-536000;531000
6086082;308055;-499000;543000
6088085;307766;-448000;555000
6090083;307523;-432000;566000
6092086;307188;-427000;578000
6094102;306985;-465000;589000
6096082;306774;-369000;600000
6098085;306524;-342000;612000
6100083;306353;-365000;623000
6102088;306212;-287000;633000
6104100;306034;-239000;644000
6106090;305863;-273000;655000
6108086;305747;-264000;665000
6110086;305659;-193000;676000
6112082;305574;-145000;686000
6114099;305488;-139000;696000
6116089;305400;-139000;706000
6118085;305329;-134000;716000
6120085;305282;-114000;726000
6122090;305259;-76000;735000
6124103;305252;-40000;745000
6126085;305259;-13000;754000
6128089;305282;12000;763000
6130089;305319;35000;772000
6132082;305379;60000;781000
6134097;305453;89000;790000
6136084;305532;115000;799000
6138087;305604;121000;807000
6140085;305675;115000;815000
6142087;305747;113000;823000
6144103;305830;115000;831000
6146083;305941;131000;839000
6148086;306085;175000;847000
6150083;306235;223000;854000
6152086;306353;226000;861000
6154101;306466;192000;868000
6156088;306626;190000;875000
6158083;306832;249000;882000
6160088;307012;309000;889000
6162084;307158;282000;895000
6164099;307378;255000;901000
6166087;307655;347000;907000
6168084;307840;397000;913000
6170083;308046;322000;919000
6172088;308305;334000;924000
6174100;308502;376000;930000
6176090;308775;345000;935000
6178087;309078;422000;940000
6180086;309307;447000;945000
6182083;309647;414000;949000
6184098;309924;483000;954000
6186088;310248;477000;958000
6188085;310514;475000;962000
6190088;310838;456000;966000
6192085;311178;498000;969000
6194096;311536;539000;973000
6196085;311869;554000;976000
6198086;312270;550000;979000
6200083;312686;615000;982000
6202086;313058;663000;984000
6204100;313347;541000;987000
6206087;313822;565000;989000
6208082;314247;644000;991000
6210088;314638;705000;993000
6212083;315087;652000;994000
6214099;315526;642000;996000
6216087;315982;759000;997000
6218082;316472;713000;998000
6220087;316932;707000;999000
6222082;317369;784000;999000
6224100;317885;732000;1000000
6226088;318413;730000;1000000
6228082;318864;807000;1000000
6230088;319379;824000;1000000
6232084;319960;818000;999000
6234097;320503;816000;999000
6236086;321082;868000;998000
6238083;321577;920000;997000
6240082;322134;872000;996000
6242087;322740;868000;994000
6244103;323362;899000;992000
6246085;323957;920000;991000
6248089;324551;922000;989000
6250089;325152;947000;986000
6252086;325763;981000;984000
6254100;326390;987000;981000
6256089;327042;1040000;978000
6258086;327655;1021000;975000
6260085;328323;1006000;972000
6262089;329010;1048000;968000
6264100;329628;1048000;965000
6266088;330315;1029000;961000
6268083;330990;1058000;957000
6270089;331770;1119000;952000
6272084;332366;1109000;948000
6274101;333132;1073000;943000
6276089;333819;1117000;938000
6278084;334582;1130000;933000
6280089;335301;1132000;928000
6282084;336067;1167000;922000
6284101;336775;1134000;917000
6286088;337545;1146000;911000
6288083;338264;1182000;905000
6290089;339035;1207000;898000
6292084;339837;1238000;892000
6294104;340589;1270000;885000
6296084;341375;1213000;878000
6298088;342199;1184000;871000
6300088;342980;1259000;864000
6302084;343769;1261000;857000
6304099;344560;1276000;849000
6306089;345402;1297000;841000
6308086;346239;1303000;834000
6310085;347060;1270000;825000
6312089;347891;1286000;817000
6314100;348670;1353000;809000
6316089;349544;1305000;800000
6318086;350435;1272000;791000
6320085;351193;1374000;782000
6322082;352075;1349000;773000
6324099;352914;1318000;764000
6326088;353812;1347000;754000
6328082;354651;1330000;745000
6330087;355472;1393000;735000
6332082;356416;1358000;725000
6334097;357214;1318000;715000
6336084;358079;1381000;704000
6338087;359023;1416000;694000
6340085;359851;1383000;683000
6342088;360713;1349000;673000
6344104;361620;1408000;662000
6346084;362508;1406000;651000
6348087;363366;1366000;640000
6350084;364248;1412000;628000
6352087;365173;1439000;617000
6354103;366049;1376000;605000
6356082;366940;1389000;593000
6358085;367798;1429000;582000
6360083;368695;1368000;570000
6362086;369632;1385000;557000
6364103;370462;1437000;545000
6366084;371404;1402000;533000
6368089;372220;1362000;520000
6370089;373134;1429000;508000
6372085;374024;1429000;495000
6374101;374857;1341000;482000
6376082;375747;1391000;469000
6378087;376661;1399000;456000
6380087;377544;1351000;443000
6382083;378389;1427000;430000
6384103;379251;1397000;417000
6386085;380158;1330000;403000
6388082;380984;1372000;390000
6390089;381842;1385000;376000
6392086;382723;1362000;362000
6394098;383613;1335000;349000
6396085;384402;1362000;335000
6398085;385265;1379000;321000
6400083;386139;1358000;307000
6402086;386944;1293000;293000
6404098;387754;1284000;278000
6406085;388653;1356000;264000
6408087;389396;1332000;250000
6410085;390279;1282000;236000
6412088;391052;1261000;221000
6414102;391857;1293000;207000
6416089;392669;1307000;192000
6418085;393429;1276000;178000
6420082;394262;1232000;163000
6422085;395014;1207000;148000
6424102;395800;1217000;134000
6426082;396580;1232000;119000
6428086;397315;1282000;104000
6430085;398039;1222000;89600
6432089;398816;1163000;74800
6434104;399582;1199000;60000
6436086;400306;1159000;45200
6438083;401034;1136000;30300
6440090;401754;1132000;15500
6442087;402494;1119000;593
6444101;403165;1146000;-14300
6446082;403865;1106000;-29100
6448087;404559;1079000;-44000
6450086;405209;1111000;-58900
6452083;405854;1044000;-73700
6454099;406518;1017000;-88600
6456089;407198;1031000;-103000
6458086;407820;1079000;-118000
6460089;408382;1000000;-133000
6462084;409037;945000;-148000
6464102;409587;1017000;-163000
6466082;410193;952000;-177000
6468085;410779;943000;-192000
6470083;411382;912000;-207000
6472085;411942;876000;-221000
6474196;412446;862000;-236000
6476085;412981;851000;-250000
6478088;413485;891000;-265000
6480086;414014;816000;-279000
6482089;414544;753000;-293000
6484084;414986;809000;-308000
6486097;415502;818000;-322000
6488084;416006;770000;-336000
6490082;416387;724000;-350000
6492085;416801;698000;-364000
6494089;417280;659000;-378000
6496096;417648;663000;-392000
6498086;418094;692000;-406000
6500085;418469;629000;-419000
6502090;418814;619000;-433000
6504086;419207;567000;-446000
6506097;419519;562000;-460000
6508086;419866;552000;-473000
6510085;420155;514000;-486000
6512082;420477;489000;-499000
6514087;420770;477000;-512000
6516097;421009;462000;-525000
6518086;421360;428000;-538000
6520086;421564;472000;-551000
6522083;421781;378000;-563000
6524086;422015;339000;-576000
6526100;422170;349000;-588000
6528088;422345;274000;-600000
6530086;422565;274000;-612000
6532088;422732;322000;-624000
6534083;422834;272000;-636000
6536104;422926;177000;-647000
6538084;423030;148000;-659000
6540089;423137;159000;-670000
6542084;423241;167000;-681000
6544087;423322;161000;-692000
6546099;423382;131000;-703000
6548086;423428;98000;-714000
6550084;423458;73000;-724000
6552086;423474;50000;-734000
6554082;423479;27000;-745000
6556097;423472;6000;-755000
6558084;423451;-13000;-764000
6560083;423423;-30000;-774000
6562088;423386;-47000;-784000
6564085;423340;-59000;-793000
6566102;423287;-72000;-802000
6568084;423218;-86000;-811000
6570084;423137;-107000;-820000
6572089;423053;-126000;-829000
6574085;422968;-134000;-837000
6576100;422882;-137000;-845000
6578090;422808;-134000;-853000
6580089;422725;-126000;-861000
6582086;422614;-132000;-869000
6584083;422445;-178000;-876000
6586103;422255;-254000;-883000
6588085;422114;-287000;-890000
6590089;421985;-241000;-897000
6592083;421804;-218000;-904000
6594086;421599;-275000;-910000
6596099;421437;-312000;-916000
6598086;421245;-279000;-922000
6600083;420949;-314000;-928000
6602087;420724;-419000;-934000
6604089;420511;-383000;-939000
6606097;420213;-356000;-944000
6608082;419986;-427000;-949000
6610088;419716;-394000;-954000
6612083;419422;-419000;-958000
6614085;419161;-450000;-963000
6616100;418800;-455000;-967000
6618088;418548;-503000;-971000
6620085;418187;-476000;-974000
6622088;417893;-501000;-977000
6624083;417484;-538000;-981000
6626102;417176;-563000;-983000
6628084;416746;-580000;-986000
6630083;416420;-582000;-989000
6632088;416031;-603000;-991000
6634085;415671;-561000;-993000
6636097;415245;-609000;-994000
6638086;414766;-674000;-996000
6640085;414389;-681000;-997000
6642083;413908;-712000;-998000
6644087;413446;-689000;-999000
6646101;413052;-704000;-1000000
6648082;412543;-737000;-1000000
6650082;412037;-733000;-1000000
6652087;411607;-745000;-1000000
6654083;411114;-768000;-999000
6656101;410575;-798000;-999000
6658089;410041;-781000;-998000
6660086;409484;-823000;-997000
6662089;409002;-890000;-996000
6664084;408424;-848000;-994000
6666166;407827;-869000;-992000
6668088;407337;-863000;-990000
6670085;406680;-829000;-988000
6672088;406116;-961000;-985000
6674083;405519;-1003000;-983000
6676086;404946;-957000;-980000
6678097;404342;-930000;-976000
6680087;403699;-940000;-973000
6682083;403044;-997000;-969000
6684085;402429;-994000;-965000
6686088;401738;-992000;-961000
6688103;401069;-1034000;-957000
6690087;400415;-1068000;-952000
6692083;399725;-1053000;-947000
6694088;399071;-1059000;-942000
6696085;398356;-1076000;-937000
6698098;397648;-1107000;-931000
6700082;396987;-1131000;-925000
6702087;396272;-1087000;-919000
6704083;395537;-1135000;-913000
6706088;394792;-1193000;-907000
6708098;394084;-1177000;-900000
6710090;393305;-1168000;-893000
6712086;392585;-1170000;-886000
6714084;391799;-1158000;-879000
6716088;391036;-1164000;-871000
6718096;390263;-1223000;-864000
6720088;389505;-1208000;-856000
6722089;388737;-1256000;-848000
6724084;387962;-1231000;-839000
6726087;387118;-1252000;-831000
6728174;386292;-1304000;-831000
6730085;385543;-1233000;-822000
6732088;384724;-1248000;-813000
6734083;383905;-1310000;-804000
6736085;383063;-1313000;-794000
6738089;382205;-1300000;-785000
6740102;381403;-1317000;-775000
6742089;380577;-1315000;-765000
6744084;379726;-1331000;-755000
6746087;378835;-1342000;-744000
6748090;378046;-1338000;-734000
6750100;377198;-1302000;-723000
6752087;376309;-1367000;-712000
6754083;375433;-1405000;-701000
6756086;374596;-1323000;-690000
6758083;373768;-1363000;-679000
6760099;372868;-1375000;-667000
6762083;372001;-1336000;-655000
6764087;371163;-1386000;-643000
6766084;370243;-1390000;-631000
6768089;369442;-1400000;-619000
6770102;368510;-1340000;-607000
6772084;367643;-1367000;-594000
6774088;366783;-1457000;-581000
6776085;365892;-1354000;-569000
6778090;365029;-1357000;-556000
6780103;364144;-1415000;-542000
6782084;363232;-1407000;-529000
6784089;362388;-1394000;-516000
6786086;361514;-1398000;-502000
6788087;360605;-1390000;-489000
6790098;359728;-1373000;-475000
6792086;358898;-1398000;-461000
6794089;357957;-1375000;-447000
6796084;357101;-1375000;-433000
6798087;356280;-1400000;-418000
6800153;355355;-1384000;-404000
6802084;354522;-1375000;-390000
6804086;353664;-1336000;-375000
6806089;352797;-1333000;-360000
6808084;351957;-1403000;-346000
6810082;351041;-1369000;-331000
6812103;350308;-1308000;-316000
6814083;349408;-1336000;-301000
6816131;348536;-1375000;-286000
6818087;347736;-1357000;-270000
6820085;346899;-1279000;-255000
6822102;346077;-1300000;-240000
6824083;345259;-1340000;-225000
6826088;344401;-1329000;-209000
6828085;343596;-1308000;-194000
6830084;342798;-1260000;-178000
6832102;342028;-1264000;-162000
6834084;341204;-1296000;-147000
6836089;340406;-1300000;-131000
6838085;339659;-1225000;-115000
6840085;338847;-1189000;-99500
6842101;338079;-1227000;-83700
6844083;337358;-1241000;-67900
6846088;336597;-1208000;-52000
6848084;335887;-1206000;-36200
6850084;335135;-1177000;-20300
6852099;334418;-1151000;-4410
6854086;333657;-1168000;11500
6856088;332984;-1137000;27400
6858084;332221;-1116000;43300
6860089;331626;-1122000;59200
6862098;330875;-1049000;75000
6864085;330206;-1078000;90900
6866088;329531;-1128000;107000
6868083;328927;-1051000;123000
6870088;328270;-1009000;138000
6872102;327634;-1015000;170000
6874082;327028;-1047000;170000
6876085;326441;-982000;186000
6878088;325807;-961000;201000
6880085;325201;-963000;217000
6882097;324623;-923000;248000
6884085;324031;-900000;263000
6886087;323508;-907000;279000
6888084;322981;-898000;294000
6890084;322444;-884000;309000
6892103;321887;-850000;324000
6894087;321392;-806000;340000
6896084;320966;-789000;355000
6898089;320457;-773000;370000
6900089;319937;-771000;384000
6902098;319504;-756000;399000
6904087;319067;-762000;414000
6906085;318612;-712000;428000
6908089;318255;-651000;443000
6910088;317823;-662000;457000
6912102;317418;-632000;471000
6914084;317106;-632000;485000
6916089;316734;-561000;499000
6918082;316417;-534000;513000
6920087;316035;-555000;527000
6922102;315774;-545000;540000
6924089;315455;-486000;554000
6926084;315152;-476000;567000
6928087;314888;-488000;580000
6930085;314608;-436000;593000
6932102;314432;-419000;606000
6934089;314222;-327000;619000
6936084;313967;-327000;632000
6938087;313789;-375000;644000
6940085;313609;-316000;656000
6942100;313398;-283000;668000
6944088;313241;-312000;680000
6946083;313139;-273000;692000
6948086;313072;-178000;704000
6950084;313000;-122000;715000
6952103;312922;-114000;726000
6954085;312843;-122000;737000
6956089;312778;-126000;748000
6958086;312737;-107000;759000
6960085;312711;-76000;769000
6962104;312704;-47000;779000
6964086;312714;-19000;789000
6966082;312739;10000;799000
6968087;312776;33000;809000
6970087;312827;54000;818000
6972083;312894;77000;827000
6974099;312966;100000;836000
6976088;313031;110000;845000
6978085;313088;102000;854000
6980085;313149;94000;862000
6982089;313218;92000;870000
6984098;313320;106000;878000
6986085;313465;150000;886000
6988088;313641;217000;893000
6990086;313796;261000;900000
6992088;313928;251000;907000
6994101;314097;221000;914000
6996088;314314;255000;920000
6998084;314488;315000;927000
7000089;314624;290000;933000
7002084;314825;238000;938000
7004087;315075;295000;944000
7006102;315279;368000;949000
7008089;315542;349000;954000
7010087;315825;395000;959000
7012089;316021;424000;963000
7014084;316320;359000;968000
7016099;316613;424000;972000
7018088;316891;464000;975000
7020087;317201;454000;979000
7022084;317444;460000;982000
7024089;317809;437000;985000
7026085;318110;500000;988000
7028082;318510;539000;990000
7030089;318790;548000;992000
7032086;319190;535000;994000
7034110;319532;546000;996000
7036103;319955;608000;997000
7038084;320330;602000;998000
7040083;320758;631000;999000
7042088;321223;665000;1000000
7044085;321570;667000;1000000
7046104;322000;654000;1000000
7048085;322479;619000;1000000
7050088;322895;711000;999000
7052083;323402;757000;998000
7054086;323890;717000;997000
7056103;324327;749000;996000
7058083;324829;780000;994000
7060088;325351;761000;993000
7062083;325876;765000;991000
7064086;326381;828000;988000
7066104;326929;878000;985000
7068083;327454;845000;983000
7070089;328044;797000;979000
7072084;328624;860000;976000
7074087;329170;937000;972000
7076097;329707;920000;968000
7078084;330301;876000;964000
7080089;330895;897000;959000
7082085;331575;920000;955000
7084089;332144;996000;950000
7086099;332767;952000;944000
7088088;333430;937000;939000
7090088;334029;1033000;933000
7092085;334712;1004000;927000
7094089;335341;1033000;921000
7096100;336019;1056000;914000
7098082;336641;1037000;907000
7100089;337348;1027000;900000
7102086;337998;1063000;893000
7104083;338706;1071000;885000
7106101;339402;1083000;877000
7108082;340159;1125000;869000
7110090;340816;1123000;861000
7112086;341539;1086000;853000
7114082;342280;1098000;844000
7116099;342990;1161000;835000
7118086;343721;1144000;826000
7120084;344440;1146000;816000
7122087;345185;1180000;806000
7124082;345969;1203000;796000
7126103;346707;1217000;786000
7128082;347498;1207000;776000
7130088;348277;1215000;765000
7132083;349017;1184000;755000
7134086;349783;1167000;744000
7136098;350625;1201000;732000
7138085;351298;1286000;721000
7140083;352149;1245000;709000
7142086;352914;1230000;698000
7144088;353752;1261000;685000
7146098;354536;1222000;673000
7148086;355287;1263000;661000
7150085;356085;1238000;648000
7152090;356883;1272000;636000
7154087;357721;1280000;623000
7156100;358535;1251000;609000
7158089;359335;1291000;596000
7160088;360089;1270000;583000
7162085;360931;1263000;569000
7164082;361773;1309000;555000
7166101;362578;1284000;541000
7168082;363362;1253000;527000
7170082;364164;1272000;513000
7172087;365011;1312000;499000
7174083;365825;1314000;484000
7176104;366655;1276000;469000
7178086;367414;1280000;454000
7180083;368205;1240000;440000
7182085;369010;1261000;424000
7184087;369884;1330000;409000
7186083;370631;1266000;394000
7188102;371448;1228000;378000
7190084;372211;1240000;363000
7192087;373000;1266000;347000
7194083;373821;1280000;332000
7196085;374577;1263000;316000
7198097;375391;1226000;300000
7200087;376129;1199000;284000
7202082;376906;1205000;268000
7204085;377700;1215000;251000
7206087;378435;1278000;235000
7208100;379180;1230000;219000
7210083;379996;1178000;202000
7212086;380757;1213000;186000
7214089;381470;1178000;169000
7216085;382196;1155000;153000
7218104;382943;1150000;136000
7220088;383697;1142000;119000
7222085;384370;1176000;103000
7224089;385075;1142000;85800
7226087;385820;1121000;69100
7228104;386468;1150000;52200
7230088;387164;1088000;35400
7232084;387832;1071000;18600
7234089;388591;1090000;1720
7236088;389151;1109000;-15100
7238103;389856;1025000;-32000
7240087;390490;1010000;-48900
7242084;391133;1037000;-65700
7244089;391783;996000;-82500
7246082;392421;1008000;-99400
7248102;393027;998000;-116000
7250085;393603;970000;-133000
7252088;394216;937000;-150000
7254082;394748;966000;-166000
7256085;395308;924000;-183000
7258103;395881;880000;-200000
7260085;396490;868000;-216000
7262088;397045;887000;-233000
7264083;397510;901000;-249000
7266086;397984;830000;-265000
7268098;398520;778000;-282000
7270088;399052;774000;-298000
7272083;399508;816000;-314000
7274086;399938;803000;-330000
7276089;400442;701000;-346000
7278104;400856;705000;-362000
7280087;401264;736000;-378000
7282084;401724;652000;-393000
7284089;402082;657000;-409000
7286085;402543;667000;-424000
7288103;402883;634000;-440000
7290087;403225;615000;-455000
7292084;403583;535000;-470000
7294089;403921;556000;-485000
7296086;404233;546000;-500000
7298097;404571;506000;-514000
7300089;404837;512000;-529000
7302086;405131;464000;-543000
7304082;405325;433000;-558000
7306087;405593;366000;-572000
7308103;405843;382000;-586000
7310087;406024;399000;-599000
7312088;406259;324000;-613000
7314084;406461;341000;-626000
7316086;406583;330000;-639000
7318089;406706;230000;-652000
7320098;406872;194000;-665000
7322085;407050;238000;-678000
7324088;407192;274000;-690000
7326083;407289;240000;-703000
7328085;407358;171000;-715000
7330104;407418;121000;-727000
7332083;407476;98000;-738000
7334086;407522;92000;-750000
7336089;407552;77000;-761000
7338084;407566;54000;-772000
7340103;407564;27000;-783000
7342082;407548;2000;-793000
7344085;407515;-24000;-803000
7346089;407471;-44000;-814000
7348086;407421;-65000;-823000
7350104;407365;-82000;-833000
7352086;407310;-88000;-842000
7354083;407247;-88000;-852000
7356087;407164;-99000;-860000
7358084;407053;-126000;-869000
7360104;406909;-166000;-877000
7362086;406768;-210000;-885000
7364083;406639;-229000;-893000
7366087;406539;-210000;-901000
7368084;406442;-172000;-908000
7370084;406301;-157000;-915000
7372102;406093;-208000;-922000
